INDEX_NAME	INDEX_REGION	SAMPLEID	LAT	LONG	TAXAID	N_TAXA	EXCLUDE	NONTARGET	PHYLUM	SUBPHYLUM	CLASS	SUBCLASS	ORDER	FAMILY	SUBFAMILY	TRIBE	GENUS	FFG	HABIT	TOLVAL	THERMAL_INDICATOR	LIFE_CYCLE
MassDEP.2019.Bugs	WestHighlands	TNBM01-08-1-1.R	42.629739	-72.998273	Thienemannimyia genus group	1	FALSE	FALSE	Arthropoda		Insecta		Diptera	Chironomidae	Tanypodinae	Pentaneurini	Thienemannimyia genus group	PR	SP	6		
MassDEP.2019.Bugs	WestHighlands	TNBM01-08-1-1.R	42.629739	-72.998273	Tvetenia bavarica group	1	FALSE	FALSE	Arthropoda		Insecta		Diptera	Chironomidae	Orthocladiinae		Tvetenia	CG	SP	5		multi
MassDEP.2019.Bugs	WestHighlands	WBM01-05-1-1.R	42.589272	-72.631663	Acroneuria abnormis	1	FALSE	FALSE	Arthropoda		Insecta		Plecoptera	Perlidae			Acroneuria	PR	CN	1		semi
MassDEP.2019.Bugs	WestHighlands	WBM01-05-1-1.R	42.589272	-72.631663	Agnetina capitata	1	FALSE	FALSE	Arthropoda		Insecta		Plecoptera	Perlidae	Perlinae	Perlini	Agnetina	PR	CN	2		semi
MassDEP.2019.Bugs	WestHighlands	WBM01-05-1-1.R	42.589272	-72.631663	Apatania	1	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Apataniidae			Apatania	SC	CN	3	cold_cool	uni
MassDEP.2019.Bugs	WestHighlands	WBM01-05-1-1.R	42.589272	-72.631663	Baetis tricaudatus complex	2	FALSE	FALSE	Arthropoda		Insecta		Ephemeroptera	Baetidae			Baetis	CG	CN	6	cold_cool	multi
MassDEP.2019.Bugs	WestHighlands	WBM01-05-1-1.R	42.589272	-72.631663	Brillia	1	FALSE	FALSE	Arthropoda		Insecta		Diptera	Chironomidae	Orthocladiinae		Brillia	SH	BU	5	cold_cool	
MassDEP.2019.Bugs	WestHighlands	WBM01-05-1-1.R	42.589272	-72.631663	Capniidae	2	FALSE	FALSE	Arthropoda		Insecta		Plecoptera	Capniidae				SH	SP	1	cold_cool	
MassDEP.2019.Bugs	WestHighlands	WBM01-05-1-1.R	42.589272	-72.631663	Chironomidae	1	TRUE	FALSE	Arthropoda		Insecta		Diptera	Chironomidae						6		
MassDEP.2019.Bugs	WestHighlands	WBM01-05-1-1.R	42.589272	-72.631663	Diphetor hageni	2	FALSE	FALSE	Arthropoda		Insecta		Ephemeroptera	Baetidae			Diphetor	CG	SW	6	cold_cool	multi
MassDEP.2019.Bugs	WestHighlands	WBM01-05-1-1.R	42.589272	-72.631663	Diplectrona	10	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Hydropsychidae			Diplectrona	CF	CN	1	cold_cool	uni
MassDEP.2019.Bugs	WestHighlands	WBM01-05-1-1.R	42.589272	-72.631663	Dixa	1	FALSE	FALSE	Arthropoda		Insecta		Diptera	Dixidae			Dixa	CG	CB	1	cold_cool	
MassDEP.2019.Bugs	WestHighlands	WBM01-05-1-1.R	42.589272	-72.631663	Dolophilodes	3	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Philopotamidae			Dolophilodes	CF	CN	1	cold_cool	
MassDEP.2019.Bugs	WestHighlands	WBM01-05-1-1.R	42.589272	-72.631663	Ectopria nervosa	1	FALSE	FALSE	Arthropoda		Insecta		Coleoptera	Psephenidae			Ectopria	SC	CN	5		semi
MassDEP.2019.Bugs	WestHighlands	WBM01-05-1-1.R	42.589272	-72.631663	Epeorus	2	FALSE	FALSE	Arthropoda		Insecta		Ephemeroptera	Heptageniidae			Epeorus	SC	CN	1	cold_cool	uni
MassDEP.2019.Bugs	WestHighlands	WBM01-05-1-1.R	42.589272	-72.631663	Ephemerella	1	FALSE	FALSE	Arthropoda		Insecta		Ephemeroptera	Ephemerellidae			Ephemerella	CG	CN	4	cold_cool	uni
MassDEP.2019.Bugs	WestHighlands	WBM01-05-1-1.R	42.589272	-72.631663	Eukiefferiella brehmi group	2	FALSE	FALSE	Arthropoda		Insecta		Diptera	Chironomidae	Orthocladiinae		Eukiefferiella	CG	SP	4		multi
MassDEP.2019.Bugs	WestHighlands	WBM01-05-1-1.R	42.589272	-72.631663	Hydropsyche sparna	2	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Hydropsychidae			Hydropsyche	CF	CN	4		uni
MassDEP.2019.Bugs	WestHighlands	WBM01-05-1-1.R	42.589272	-72.631663	Lepidostoma	5	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Lepidostomatidae			Lepidostoma	SH	CB	1		uni
MassDEP.2019.Bugs	WestHighlands	WBM01-05-1-1.R	42.589272	-72.631663	Lumbriculidae	27	FALSE	FALSE	Annelida		Oligochaeta		Lumbriculida	Lumbriculidae				CG	BU	7		
MassDEP.2019.Bugs	WestHighlands	WBM01-05-1-1.R	42.589272	-72.631663	Optioservus	7	FALSE	FALSE	Arthropoda		Insecta		Coleoptera	Elmidae			Optioservus	SC	CN	4		semi
MassDEP.2019.Bugs	WestHighlands	WBM01-05-1-1.R	42.589272	-72.631663	Oulimnius latiusculus	6	FALSE	FALSE	Arthropoda		Insecta		Coleoptera	Elmidae			Oulimnius	SC	CN	4	cold_cool	semi
MassDEP.2019.Bugs	WestHighlands	WBM01-05-1-1.R	42.589272	-72.631663	Paraleptophlebia mollis	2	FALSE	FALSE	Arthropoda		Insecta		Ephemeroptera	Leptophlebiidae			Paraleptophlebia	CG	SW	1		uni
MassDEP.2019.Bugs	WestHighlands	WBM01-05-1-1.R	42.589272	-72.631663	Polycentropus	2	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Polycentropodidae			Polycentropus	PR	CN	6		uni
MassDEP.2019.Bugs	WestHighlands	WBM01-05-1-1.R	42.589272	-72.631663	Pteronarcys proteus	3	FALSE	FALSE	Arthropoda		Insecta		Plecoptera	Pteronarcyidae			Pteronarcys	SH	CN	1	cold_cool	semi
MassDEP.2019.Bugs	WestHighlands	WBM01-05-1-1.R	42.589272	-72.631663	Rhyacophila minor	4	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Rhyacophilidae			Rhyacophila	PR	CN	1	cold_cool	uni
MassDEP.2019.Bugs	WestHighlands	WBM01-05-1-1.R	42.589272	-72.631663	Sweltsa	5	FALSE	FALSE	Arthropoda		Insecta		Plecoptera	Chloroperlidae			Sweltsa	PR	CN	1	cold_cool	semi
MassDEP.2019.Bugs	WestHighlands	WBM01-05-1-1.R	42.589272	-72.631663	Tallaperla maria	3	FALSE	FALSE	Arthropoda		Insecta		Plecoptera	Peltoperlidae			Tallaperla	SH	CN	1	cold_cool	semi
MassDEP.2019.Bugs	WestHighlands	WBM01-05-1-1.R	42.589272	-72.631663	Tanytarsus	1	FALSE	FALSE	Arthropoda		Insecta		Diptera	Chironomidae	Chironominae	Tanytarsini	Tanytarsus	CF	CN	6	warm	uni
MassDEP.2019.Bugs	WestHighlands	WBM01-05-1-1.R	42.589272	-72.631663	Tipula	1	FALSE	FALSE	Arthropoda		Insecta		Diptera	Tipulidae			Tipula	SH	BU	6		uni
MassDEP.2019.Bugs	WestHighlands	WBM01-05-1-1.R	42.589272	-72.631663	Tipulidae	1	TRUE	FALSE	Arthropoda		Insecta		Diptera	Tipulidae					BU	5		
MassDEP.2019.Bugs	WestHighlands	WBNM01-07-1-1.R	42.666429	-72.723835	Acentrella turbida	4	FALSE	FALSE	Arthropoda		Insecta		Ephemeroptera	Baetidae			Acentrella	CG	SW	4		multi
MassDEP.2019.Bugs	WestHighlands	WBNM01-07-1-1.R	42.666429	-72.723835	Acroneuria abnormis	1	FALSE	FALSE	Arthropoda		Insecta		Plecoptera	Perlidae			Acroneuria	PR	CN	1		semi
MassDEP.2019.Bugs	WestHighlands	WBNM01-07-1-1.R	42.666429	-72.723835	Agnetina capitata	1	FALSE	FALSE	Arthropoda		Insecta		Plecoptera	Perlidae	Perlinae	Perlini	Agnetina	PR	CN	2		semi
MassDEP.2019.Bugs	WestHighlands	WBNM01-07-1-1.R	42.666429	-72.723835	Antocha	2	FALSE	FALSE	Arthropoda		Insecta		Diptera	Tipulidae			Antocha	CG	CN	4		uni
MassDEP.2019.Bugs	WestHighlands	WBNM01-07-1-1.R	42.666429	-72.723835	Atherix	1	FALSE	FALSE	Arthropoda		Insecta		Diptera	Athericidae			Atherix	PR	SP	4		uni
MassDEP.2019.Bugs	WestHighlands	WBNM01-07-1-1.R	42.666429	-72.723835	Baetis flavistriga complex	2	FALSE	FALSE	Arthropoda		Insecta		Ephemeroptera	Baetidae			Baetis	CG	CN	4		multi
MassDEP.2019.Bugs	WestHighlands	WBNM01-07-1-1.R	42.666429	-72.723835	Baetis intercalaris	3	FALSE	FALSE	Arthropoda		Insecta		Ephemeroptera	Baetidae			Baetis	CG	CN	6	warm	multi
MassDEP.2019.Bugs	WestHighlands	WBNM01-07-1-1.R	42.666429	-72.723835	Brachycentrus solomoni	1	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Brachycentridae			Brachycentrus	CF	CN	1		uni
MassDEP.2019.Bugs	WestHighlands	WBNM01-07-1-1.R	42.666429	-72.723835	Cheumatopsyche	9	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Hydropsychidae			Cheumatopsyche	CF	CN	5		
MassDEP.2019.Bugs	WestHighlands	WBNM01-07-1-1.R	42.666429	-72.723835	Dolophilodes	1	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Philopotamidae			Dolophilodes	CF	CN	1	cold_cool	
MassDEP.2019.Bugs	WestHighlands	WBNM01-07-1-1.R	42.666429	-72.723835	Epeorus	3	FALSE	FALSE	Arthropoda		Insecta		Ephemeroptera	Heptageniidae			Epeorus	SC	CN	1	cold_cool	uni
MassDEP.2019.Bugs	WestHighlands	WBNM01-07-1-1.R	42.666429	-72.723835	Ephemerella	3	TRUE	FALSE	Arthropoda		Insecta		Ephemeroptera	Ephemerellidae			Ephemerella	CG	CN	4	cold_cool	uni
MassDEP.2019.Bugs	WestHighlands	WBNM01-07-1-1.R	42.666429	-72.723835	Ephemerella subvaria	4	FALSE	FALSE	Arthropoda		Insecta		Ephemeroptera	Ephemerellidae			Ephemerella	CG	CN	4	cold_cool	uni
MassDEP.2019.Bugs	WestHighlands	WBNM01-07-1-1.R	42.666429	-72.723835	Glossosoma	4	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Glossosomatidae			Glossosoma	SC	CN	1	cold_cool	
MassDEP.2019.Bugs	WestHighlands	WBNM01-07-1-1.R	42.666429	-72.723835	Hexatoma	3	FALSE	FALSE	Arthropoda		Insecta		Diptera	Tipulidae	Limoniinae		Hexatoma	PR	BU	2		uni
MassDEP.2019.Bugs	WestHighlands	WBNM01-07-1-1.R	42.666429	-72.723835	Hydrachnidia	3	FALSE	FALSE	Arthropoda		Arachnida		Trombidiformes									
MassDEP.2019.Bugs	WestHighlands	WBNM01-07-1-1.R	42.666429	-72.723835	Hydropsyche	3	TRUE	FALSE	Arthropoda		Insecta		Trichoptera	Hydropsychidae			Hydropsyche	CF	CN	4		uni
MassDEP.2019.Bugs	WestHighlands	WBNM01-07-1-1.R	42.666429	-72.723835	Hydropsyche bronta	5	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Hydropsychidae			Hydropsyche	CF	CN	6		uni
MassDEP.2019.Bugs	WestHighlands	WBNM01-07-1-1.R	42.666429	-72.723835	Hydropsyche morosa	7	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Hydropsychidae			Hydropsyche	CF	CN	6		uni
MassDEP.2019.Bugs	WestHighlands	WBNM01-07-1-1.R	42.666429	-72.723835	Hydropsyche sparna	1	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Hydropsychidae			Hydropsyche	CF	CN	4		uni
MassDEP.2019.Bugs	WestHighlands	WBNM01-07-1-1.R	42.666429	-72.723835	Isogenoides	2	FALSE	FALSE	Arthropoda		Insecta		Plecoptera	Perlodidae			Isogenoides	PR	CN	1		uni
MassDEP.2019.Bugs	WestHighlands	WBNM01-07-1-1.R	42.666429	-72.723835	Isonychia	2	FALSE	FALSE	Arthropoda		Insecta		Ephemeroptera	Isonychiidae			Isonychia	CF	SW	2		uni
MassDEP.2019.Bugs	WestHighlands	WBNM01-07-1-1.R	42.666429	-72.723835	Lepidostoma	2	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Lepidostomatidae			Lepidostoma	SH	CB	1		uni
MassDEP.2019.Bugs	WestHighlands	WBNM01-07-1-1.R	42.666429	-72.723835	Lopescladius	1	FALSE	FALSE	Arthropoda		Insecta		Diptera	Chironomidae	Orthocladiinae		Lopescladius	CG	BU	4		
MassDEP.2019.Bugs	WestHighlands	WBNM01-07-1-1.R	42.666429	-72.723835	Lumbriculidae	5	FALSE	FALSE	Annelida		Oligochaeta		Lumbriculida	Lumbriculidae				CG	BU	7		
MassDEP.2019.Bugs	WestHighlands	WBNM01-07-1-1.R	42.666429	-72.723835	Maccaffertium	4	FALSE	FALSE	Arthropoda		Insecta		Ephemeroptera	Heptageniidae			Maccaffertium	SC	CN	3		
MassDEP.2019.Bugs	WestHighlands	WBNM01-07-1-1.R	42.666429	-72.723835	Microtendipes	1	FALSE	FALSE	Arthropoda		Insecta		Diptera	Chironomidae	Chironominae	Chironomini	Microtendipes	CF	CN	5		
MassDEP.2019.Bugs	WestHighlands	WBNM01-07-1-1.R	42.666429	-72.723835	Nigronia serricornis	1	FALSE	FALSE	Arthropoda		Insecta		Megaloptera	Corydalidae			Nigronia	PR	CN	4		semi
MassDEP.2019.Bugs	WestHighlands	WBNM01-07-1-1.R	42.666429	-72.723835	Optioservus ovalis	1	FALSE	FALSE	Arthropoda		Insecta		Coleoptera	Elmidae			Optioservus	SC	CN	4		semi
MassDEP.2019.Bugs	WestHighlands	WBNM01-07-1-1.R	42.666429	-72.723835	Paragnetina immarginata	1	FALSE	FALSE	Arthropoda		Insecta		Plecoptera	Perlidae			Paragnetina	PR	CN	1		semi
MassDEP.2019.Bugs	WestHighlands	WBNM01-07-1-1.R	42.666429	-72.723835	Paraleptophlebia	3	FALSE	FALSE	Arthropoda		Insecta		Ephemeroptera	Leptophlebiidae			Paraleptophlebia	CG	SW	1		uni
MassDEP.2019.Bugs	WestHighlands	WBNM01-07-1-1.R	42.666429	-72.723835	Perlodidae	1	TRUE	FALSE	Arthropoda		Insecta		Plecoptera	Perlodidae				PR	CN	2		
MassDEP.2019.Bugs	WestHighlands	WBNM01-07-1-1.R	42.666429	-72.723835	Physidae	1	FALSE	FALSE	Mollusca		Gastropoda		Basommatophora	Physidae				CG	CB	8	warm	multi
MassDEP.2019.Bugs	WestHighlands	WBNM01-07-1-1.R	42.666429	-72.723835	Plauditus	3	FALSE	FALSE	Arthropoda		Insecta		Ephemeroptera	Baetidae			Plauditus	CG	SW	4		
MassDEP.2019.Bugs	WestHighlands	WBNM01-07-1-1.R	42.666429	-72.723835	Polypedilum	4	FALSE	FALSE	Arthropoda		Insecta		Diptera	Chironomidae	Chironominae	Chironomini	Polypedilum	SH	CN	6		multi
MassDEP.2019.Bugs	WestHighlands	WBNM01-07-1-1.R	42.666429	-72.723835	Psephenus herricki	1	FALSE	FALSE	Arthropoda		Insecta		Coleoptera	Psephenidae			Psephenus	SC	CN	4		semi
MassDEP.2019.Bugs	WestHighlands	WBNM01-07-1-1.R	42.666429	-72.723835	Pteronarcys comstocki	1	FALSE	FALSE	Arthropoda		Insecta		Plecoptera	Pteronarcyidae			Pteronarcys	SH	CN	1	cold_cool	semi
MassDEP.2019.Bugs	WestHighlands	WBNM01-07-1-1.R	42.666429	-72.723835	Rheotanytarsus	3	FALSE	FALSE	Arthropoda		Insecta		Diptera	Chironomidae	Chironominae	Tanytarsini	Rheotanytarsus	CF	CN	6		multi
MassDEP.2019.Bugs	WestHighlands	WBNM01-07-1-1.R	42.666429	-72.723835	Rhyacophila mainensis	1	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Rhyacophilidae			Rhyacophila	PR	CN	1	cold_cool	uni
MassDEP.2019.Bugs	WestHighlands	WBNM01-07-1-1.R	42.666429	-72.723835	Sweltsa	1	FALSE	FALSE	Arthropoda		Insecta		Plecoptera	Chloroperlidae			Sweltsa	PR	CN	1	cold_cool	semi
MassDEP.2019.Bugs	WestHighlands	WBNM02-07-1-1.R	42.703708	-72.784362	Acroneuria abnormis	1	FALSE	FALSE	Arthropoda		Insecta		Plecoptera	Perlidae			Acroneuria	PR	CN	1		semi
MassDEP.2019.Bugs	WestHighlands	WBNM02-07-1-1.R	42.703708	-72.784362	Antocha	1	FALSE	FALSE	Arthropoda		Insecta		Diptera	Tipulidae			Antocha	CG	CN	4		uni
MassDEP.2019.Bugs	WestHighlands	WBNM02-07-1-1.R	42.703708	-72.784362	Apatania	1	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Apataniidae			Apatania	SC	CN	3	cold_cool	uni
MassDEP.2019.Bugs	WestHighlands	WBNM02-07-1-1.R	42.703708	-72.784362	Atherix	3	FALSE	FALSE	Arthropoda		Insecta		Diptera	Athericidae			Atherix	PR	SP	4		uni
MassDEP.2019.Bugs	WestHighlands	WBNM02-07-1-1.R	42.703708	-72.784362	Boyeria grafiana	1	FALSE	FALSE	Arthropoda		Insecta		Odonata	Aeshnidae			Boyeria	PR	CN	2		
MassDEP.2019.Bugs	WestHighlands	WBNM02-07-1-1.R	42.703708	-72.784362	Brachycentrus solomoni	30	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Brachycentridae			Brachycentrus	CF	CN	1		uni
MassDEP.2019.Bugs	WestHighlands	WBNM02-07-1-1.R	42.703708	-72.784362	Cheumatopsyche	8	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Hydropsychidae			Cheumatopsyche	CF	CN	5		
MassDEP.2019.Bugs	WestHighlands	WBNM02-07-1-1.R	42.703708	-72.784362	Dolophilodes	1	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Philopotamidae			Dolophilodes	CF	CN	1	cold_cool	
MassDEP.2019.Bugs	WestHighlands	WBNM02-07-1-1.R	42.703708	-72.784362	Epeorus	6	FALSE	FALSE	Arthropoda		Insecta		Ephemeroptera	Heptageniidae			Epeorus	SC	CN	1	cold_cool	uni
MassDEP.2019.Bugs	WestHighlands	WBNM02-07-1-1.R	42.703708	-72.784362	Ephemerella	9	FALSE	FALSE	Arthropoda		Insecta		Ephemeroptera	Ephemerellidae			Ephemerella	CG	CN	4	cold_cool	uni
MassDEP.2019.Bugs	WestHighlands	WBNM02-07-1-1.R	42.703708	-72.784362	Glossosoma	1	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Glossosomatidae			Glossosoma	SC	CN	1	cold_cool	
MassDEP.2019.Bugs	WestHighlands	WBNM02-07-1-1.R	42.703708	-72.784362	Hemerodromia	1	FALSE	FALSE	Arthropoda		Insecta		Diptera	Empididae			Hemerodromia	PR	SP	6		uni
MassDEP.2019.Bugs	WestHighlands	WBNM02-07-1-1.R	42.703708	-72.784362	Hexatoma	1	FALSE	FALSE	Arthropoda		Insecta		Diptera	Tipulidae	Limoniinae		Hexatoma	PR	BU	2		uni
MassDEP.2019.Bugs	WestHighlands	WBNM02-07-1-1.R	42.703708	-72.784362	Hydropsyche	2	TRUE	FALSE	Arthropoda		Insecta		Trichoptera	Hydropsychidae			Hydropsyche	CF	CN	4		uni
MassDEP.2019.Bugs	WestHighlands	WBNM02-07-1-1.R	42.703708	-72.784362	Hydropsyche bronta	1	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Hydropsychidae			Hydropsyche	CF	CN	6		uni
MassDEP.2019.Bugs	WestHighlands	WBNM02-07-1-1.R	42.703708	-72.784362	Hydropsyche morosa	2	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Hydropsychidae			Hydropsyche	CF	CN	6		uni
MassDEP.2019.Bugs	WestHighlands	WBNM02-07-1-1.R	42.703708	-72.784362	Hydropsyche slossonae	7	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Hydropsychidae			Hydropsyche	CF	CN	4		uni
MassDEP.2019.Bugs	WestHighlands	WBNM02-07-1-1.R	42.703708	-72.784362	Isogenoides	1	FALSE	FALSE	Arthropoda		Insecta		Plecoptera	Perlodidae			Isogenoides	PR	CN	1		uni
MassDEP.2019.Bugs	WestHighlands	WBNM02-07-1-1.R	42.703708	-72.784362	Lepidostoma	1	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Lepidostomatidae			Lepidostoma	SH	CB	1		uni
MassDEP.2019.Bugs	WestHighlands	WBNM02-07-1-1.R	42.703708	-72.784362	Lumbriculidae	1	FALSE	FALSE	Annelida		Oligochaeta		Lumbriculida	Lumbriculidae				CG	BU	7		
MassDEP.2019.Bugs	WestHighlands	WBNM02-07-1-1.R	42.703708	-72.784362	Maccaffertium	2	FALSE	FALSE	Arthropoda		Insecta		Ephemeroptera	Heptageniidae			Maccaffertium	SC	CN	3		
MassDEP.2019.Bugs	WestHighlands	WBNM02-07-1-1.R	42.703708	-72.784362	Micropsectra/Tanytarsus	2	FALSE	FALSE	Arthropoda		Insecta		Diptera	Chironomidae	Chironominae	Tanytarsini		CG	CN			
MassDEP.2019.Bugs	WestHighlands	WBNM02-07-1-1.R	42.703708	-72.784362	Nigronia serricornis	2	FALSE	FALSE	Arthropoda		Insecta		Megaloptera	Corydalidae			Nigronia	PR	CN	4		semi
MassDEP.2019.Bugs	WestHighlands	WBNM02-07-1-1.R	42.703708	-72.784362	Ophiogomphus mainensis	1	FALSE	FALSE	Arthropoda		Insecta		Odonata	Gomphidae			Ophiogomphus	PR	BU	1		semi
MassDEP.2019.Bugs	WestHighlands	WBNM02-07-1-1.R	42.703708	-72.784362	Optioservus	1	FALSE	FALSE	Arthropoda		Insecta		Coleoptera	Elmidae			Optioservus	SC	CN	4		semi
MassDEP.2019.Bugs	WestHighlands	WBNM02-07-1-1.R	42.703708	-72.784362	Paraleptophlebia	1	FALSE	FALSE	Arthropoda		Insecta		Ephemeroptera	Leptophlebiidae			Paraleptophlebia	CG	SW	1		uni
MassDEP.2019.Bugs	WestHighlands	WBNM02-07-1-1.R	42.703708	-72.784362	Perlodidae	2	TRUE	FALSE	Arthropoda		Insecta		Plecoptera	Perlodidae				PR	CN	2		
MassDEP.2019.Bugs	WestHighlands	WBNM02-07-1-1.R	42.703708	-72.784362	Polypedilum	1	FALSE	FALSE	Arthropoda		Insecta		Diptera	Chironomidae	Chironominae	Chironomini	Polypedilum	SH	CN	6		multi
MassDEP.2019.Bugs	WestHighlands	WBNM02-07-1-1.R	42.703708	-72.784362	Pteronarcys biloba	1	FALSE	FALSE	Arthropoda		Insecta		Plecoptera	Pteronarcyidae			Pteronarcys	SH	CN	1	cold_cool	semi
MassDEP.2019.Bugs	WestHighlands	WBNM02-07-1-1.R	42.703708	-72.784362	Rhithrogena	1	FALSE	FALSE	Arthropoda		Insecta		Ephemeroptera	Heptageniidae			Rhithrogena	CG	CN	1	cold_cool	uni
MassDEP.2019.Bugs	WestHighlands	WBNM02-07-1-1.R	42.703708	-72.784362	Serratella	1	FALSE	FALSE	Arthropoda		Insecta		Ephemeroptera	Ephemerellidae			Serratella	CG	CN	2		uni
MassDEP.2019.Bugs	WestHighlands	WBNM02-07-1-1.R	42.703708	-72.784362	Thienemannimyia genus group	1	FALSE	FALSE	Arthropoda		Insecta		Diptera	Chironomidae	Tanypodinae	Pentaneurini	Thienemannimyia genus group	PR	SP	6		
MassDEP.2019.Bugs	WestHighlands	WBNM03-07-1-1.R	42.704535	-72.835238	Acentrella turbida	1	FALSE	FALSE	Arthropoda		Insecta		Ephemeroptera	Baetidae			Acentrella	CG	SW	4		multi
MassDEP.2019.Bugs	WestHighlands	WBNM03-07-1-1.R	42.704535	-72.835238	Acroneuria abnormis	1	FALSE	FALSE	Arthropoda		Insecta		Plecoptera	Perlidae			Acroneuria	PR	CN	1		semi
MassDEP.2019.Bugs	WestHighlands	WBNM03-07-1-1.R	42.704535	-72.835238	Agnetina capitata	1	FALSE	FALSE	Arthropoda		Insecta		Plecoptera	Perlidae	Perlinae	Perlini	Agnetina	PR	CN	2		semi
MassDEP.2019.Bugs	WestHighlands	WBNM03-07-1-1.R	42.704535	-72.835238	Alloperla	1	FALSE	FALSE	Arthropoda		Insecta		Plecoptera	Chloroperlidae			Alloperla	CG	CN	1	cold_cool	uni
MassDEP.2019.Bugs	WestHighlands	WBNM03-07-1-1.R	42.704535	-72.835238	Atherix	1	FALSE	FALSE	Arthropoda		Insecta		Diptera	Athericidae			Atherix	PR	SP	4		uni
MassDEP.2019.Bugs	WestHighlands	WBNM03-07-1-1.R	42.704535	-72.835238	Baetis flavistriga complex	1	FALSE	FALSE	Arthropoda		Insecta		Ephemeroptera	Baetidae			Baetis	CG	CN	4		multi
MassDEP.2019.Bugs	WestHighlands	WBNM03-07-1-1.R	42.704535	-72.835238	Cheumatopsyche	5	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Hydropsychidae			Cheumatopsyche	CF	CN	5		
MassDEP.2019.Bugs	WestHighlands	WBNM03-07-1-1.R	42.704535	-72.835238	Chironomidae	1	TRUE	FALSE	Arthropoda		Insecta		Diptera	Chironomidae						6		
MassDEP.2019.Bugs	WestHighlands	WBNM03-07-1-1.R	42.704535	-72.835238	Dolophilodes	5	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Philopotamidae			Dolophilodes	CF	CN	1	cold_cool	
MassDEP.2019.Bugs	WestHighlands	WBNM03-07-1-1.R	42.704535	-72.835238	Epeorus	2	FALSE	FALSE	Arthropoda		Insecta		Ephemeroptera	Heptageniidae			Epeorus	SC	CN	1	cold_cool	uni
MassDEP.2019.Bugs	WestHighlands	WBNM03-07-1-1.R	42.704535	-72.835238	Ephemerella	5	TRUE	FALSE	Arthropoda		Insecta		Ephemeroptera	Ephemerellidae			Ephemerella	CG	CN	4	cold_cool	uni
MassDEP.2019.Bugs	WestHighlands	WBNM03-07-1-1.R	42.704535	-72.835238	Ephemerella subvaria	5	FALSE	FALSE	Arthropoda		Insecta		Ephemeroptera	Ephemerellidae			Ephemerella	CG	CN	4	cold_cool	uni
MassDEP.2019.Bugs	WestHighlands	WBNM03-07-1-1.R	42.704535	-72.835238	Hexatoma	1	FALSE	FALSE	Arthropoda		Insecta		Diptera	Tipulidae	Limoniinae		Hexatoma	PR	BU	2		uni
MassDEP.2019.Bugs	WestHighlands	WBNM03-07-1-1.R	42.704535	-72.835238	Hydropsyche	6	TRUE	FALSE	Arthropoda		Insecta		Trichoptera	Hydropsychidae			Hydropsyche	CF	CN	4		uni
MassDEP.2019.Bugs	WestHighlands	WBNM03-07-1-1.R	42.704535	-72.835238	Hydropsyche bronta	1	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Hydropsychidae			Hydropsyche	CF	CN	6		uni
MassDEP.2019.Bugs	WestHighlands	WBNM03-07-1-1.R	42.704535	-72.835238	Hydropsyche slossonae	5	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Hydropsychidae			Hydropsyche	CF	CN	4		uni
MassDEP.2019.Bugs	WestHighlands	WBNM03-07-1-1.R	42.704535	-72.835238	Hydropsyche sparna	4	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Hydropsychidae			Hydropsyche	CF	CN	4		uni
MassDEP.2019.Bugs	WestHighlands	WBNM03-07-1-1.R	42.704535	-72.835238	Isogenoides	1	FALSE	FALSE	Arthropoda		Insecta		Plecoptera	Perlodidae			Isogenoides	PR	CN	1		uni
MassDEP.2019.Bugs	WestHighlands	WBNM03-07-1-1.R	42.704535	-72.835238	Lepidostoma	3	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Lepidostomatidae			Lepidostoma	SH	CB	1		uni
