"SAMPLEID","LAT","LONG","STATIONID","COLLDATE","COLLMETH","INDEX_REGION","INDEX_NAME","ni_total","nt_total","pt_EPT","pi_EphemNoCaeBae","pi_ffg_filt","pt_ffg_pred","pt_tv_intol","pi_Pleco","pi_ffg_shred","pi_tv_intol","x_Becks","SC_nt_total","SC_pt_EPT","SC_pi_EphemNoCaeBae","SC_pi_ffg_filt","SC_pt_ffg_pred","SC_pt_tv_intol","SC_pi_Pleco","SC_pi_ffg_shred","SC_pi_tv_intol","SC_x_Becks","sum_Index","Index","Index_Nar"
"2002024",42.725535,-73.2074,"B0492","8/13/2002","RBP kicknet","WESTHIGHLANDS","MassDEP_2019_Bugs",93,21,33.3333333333333,4.3010752688172,33.3333333333333,4.76190476190476,14.2857142857143,3.2258064516129,10.752688172043,6.45161290322581,14,54.1237113402062,NA,NA,42.1785421785422,NA,NA,17.6273576590869,46.7508181393174,12.5274036955841,38.0434782608696,211.251311273606,35.2085518789344,"Moderately Degraded"
"2002026",42.730195,-73.215658,"B0042","8/13/2002","RBP kicknet","WESTHIGHLANDS","MassDEP_2019_Bugs",97,16,31.25,0,20.6185567010309,12.5,6.25,0,3.09278350515464,1.03092783505155,6,41.2371134020619,NA,NA,73.4187796043466,NA,NA,0,13.4468848050202,2.00180162145931,16.304347826087,146.408927258975,24.4014878764958,"Severely Degraded"
"2002028",42.64765,-73.108453,"B0040","8/13/2002","RBP kicknet","WESTHIGHLANDS","MassDEP_2019_Bugs",95,26,30.7692307692308,9.47368421052632,29.4736842105263,15.3846153846154,11.5384615384615,1.05263157894737,2.10526315789474,11.5789473684211,11,67.0103092783505,NA,NA,51.6617095564464,NA,NA,5.75208513085994,9.1533180778032,22.4833929483904,29.8913043478261,185.952119339677,30.9920198899461,"Severely Degraded"
"2002029",42.735297,-73.071859,"B0258","8/13/2002","RBP kicknet","WESTHIGHLANDS","MassDEP_2019_Bugs",96,30,36.6666666666667,5.20833333333333,46.875,13.3333333333333,23.3333333333333,2.08333333333333,15.625,9.375,15,77.319587628866,NA,NA,8.90663390663391,NA,NA,11.384335154827,67.9347826086957,18.2038834951456,40.7608695652174,224.510092359386,37.4183487265643,"Moderately Degraded"
"2002030",42.627764,-73.226333,"B0499","8/14/2002","RBP kicknet","WESTHIGHLANDS","MassDEP_2019_Bugs",97,23,39.1304347826087,2.06185567010309,25.7731958762887,21.7391304347826,30.4347826086957,8.24742268041237,6.18556701030928,24.7422680412371,16,59.2783505154639,NA,NA,60.7538184857772,NA,NA,45.0678834995212,26.8937696100403,48.0432389150235,43.4782608695652,283.515321895391,47.2525536492319,"Moderately Degraded"
"2002033",42.676487,-73.231264,"B0032","8/14/2002","RBP kicknet","WESTHIGHLANDS","MassDEP_2019_Bugs",90,23,8.69565217391304,7.77777777777778,8.88888888888889,17.3913043478261,13.0434782608696,0,24.4444444444444,10,8,59.2783505154639,NA,NA,100,NA,NA,0,100,19.4174757281553,21.7391304347826,300.434956678402,50.0724927797336,"Moderately Degraded"
"2002034",42.178556,-73.378126,"B0497","9/9/2002","RBP kicknet","WESTHIGHLANDS","MassDEP_2019_Bugs",107,34,47.0588235294118,14.018691588785,39.2523364485981,20.5882352941176,35.2941176470588,0.934579439252336,10.2803738317757,31.7757009345794,24,87.6288659793815,NA,NA,27.6355369813314,NA,NA,5.10699147132424,44.6972775294596,61.7003901642319,65.2173913043478,291.986453430076,48.6644089050127,"Moderately Degraded"
"2002035",42.274349,-73.358652,"B0496","9/9/2002","RBP kicknet","WESTHIGHLANDS","MassDEP_2019_Bugs",110,27,44.4444444444444,15.4545454545455,38.1818181818182,18.5185185185185,22.2222222222222,0,7.27272727272727,22.7272727272727,12,69.5876288659794,NA,NA,30.2658029930757,NA,NA,0,31.6205533596838,44.1306266548985,32.6086956521739,208.213307525811,34.7022179209686,"Severely Degraded"
"2002036",42.04741,-73.311829,"B0500","9/9/2002","RBP kicknet","WESTHIGHLANDS","MassDEP_2019_Bugs",109,31,41.9354838709677,11.9266055045872,29.3577981651376,12.9032258064516,19.3548387096774,2.75229357798165,3.6697247706422,16.5137614678899,15,79.8969072164949,NA,NA,51.9464418546987,NA,NA,15.0398556173861,15.9553250897487,32.0655562483299,40.7608695652174,235.664955591876,39.2774925986459,"Moderately Degraded"
"2002037",42.106256,-73.268706,"B0012","9/9/2002","RBP kicknet","WESTHIGHLANDS","MassDEP_2019_Bugs",106,28,42.8571428571429,7.54716981132075,28.3018867924528,17.8571428571429,28.5714285714286,0,1.88679245283019,26.4150943396226,19,72.1649484536083,NA,NA,54.5408186917621,NA,NA,0,8.20344544708778,51.2914453196556,51.6304347826087,237.831092694722,39.6385154491204,"Moderately Degraded"
"2002038",42.226862,-73.36368,"B0017","9/9/2002","RBP kicknet","WESTHIGHLANDS","MassDEP_2019_Bugs",106,24,54.1666666666667,12.2641509433962,43.3962264150943,12.5,29.1666666666667,0.943396226415094,0.943396226415094,20.7547169811321,16,61.8556701030928,NA,NA,17.4539891521024,NA,NA,5.15517063614806,4.10172272354389,40.3004213225866,43.4782608695652,172.345234807039,28.7242058011731,"Severely Degraded"
"2002039",42.486116,-73.137,"B0501","9/10/2002","RBP kicknet","WESTHIGHLANDS","MassDEP_2019_Bugs",111,34,41.1764705882353,18.9189189189189,39.6396396396396,17.6470588235294,35.2941176470588,4.5045045045045,1.8018018018018,26.1261261261261,23,87.6288659793815,NA,NA,26.6839320893375,NA,NA,24.6147787131394,7.83392087739914,50.7303419924779,62.5,259.991839651735,43.3319732752892,"Moderately Degraded"
"2002040",42.451856,-73.128421,"B0502","9/10/2002","RBP kicknet","WESTHIGHLANDS","MassDEP_2019_Bugs",102,30,36.6666666666667,19.6078431372549,29.4117647058824,23.3333333333333,16.6666666666667,2.94117647058824,1.96078431372549,24.5098039215686,19,77.319587628866,NA,NA,51.813845931493,NA,NA,16.0720025715204,8.52514919011083,47.5918522748905,51.6304347826087,252.952872379489,42.1588120632482,"Moderately Degraded"
"2002041",42.440126,-73.271207,"B0022","9/10/2002","RBP kicknet","WESTHIGHLANDS","MassDEP_2019_Bugs",97,26,38.4615384615385,9.27835051546392,32.9896907216495,15.3846153846154,30.7692307692308,0,0,16.4948453608247,16,67.0103092783505,NA,NA,43.0228729197801,NA,NA,0,0,32.028825943349,43.4782608695652,185.540269011045,30.9233781685075,"Severely Degraded"
"2002042",42.483206,-73.097752,"B0291","9/10/2002","RBP kicknet","WESTHIGHLANDS","MassDEP_2019_Bugs",107,32,59.375,22.4299065420561,14.018691588785,25,53.125,18.6915887850467,11.214953271028,56.0747663551402,34,82.4742268041237,NA,NA,89.6346644010195,NA,NA,100,48.7606663957741,100,92.3913043478261,513.260861948743,85.5434769914572,"Exceptional"
"2002045",42.344148,-73.245236,"B0504","9/11/2002","RBP kicknet","WESTHIGHLANDS","MassDEP_2019_Bugs",95,21,28.5714285714286,0,52.6315789473684,9.52380952380952,4.76190476190476,0,5.26315789473684,2.10526315789474,6,54.1237113402062,NA,NA,0,NA,NA,0,22.883295194508,4.08788962698007,16.304347826087,97.3992439877812,16.2332073312969,"Severely Degraded"
"2002046",42.294302,-73.227193,"B0506","9/11/2002","RBP kicknet","WESTHIGHLANDS","MassDEP_2019_Bugs",110,33,33.3333333333333,11.8181818181818,13.6363636363636,18.1818181818182,27.2727272727273,3.63636363636364,10.9090909090909,15.4545454545455,24,85.0515463917526,NA,NA,90.5740451194996,NA,NA,19.8708395429707,47.4308300395257,30.008826125331,65.2173913043478,338.153478523427,56.3589130872379,"Satisfactory"
"2002048.1",42.177724,-73.214213,"B0015","9/11/2002","RBP kicknet","WESTHIGHLANDS","MassDEP_2019_Bugs",106,29,31.0344827586207,16.9811320754717,24.5283018867925,17.2413793103448,27.5862068965517,4.71698113207547,7.54716981132075,25.4716981132075,17,74.7422680412371,NA,NA,63.812526076677,NA,NA,25.7758531807403,32.8137817883511,49.4596079868108,46.195652173913,292.799689247729,48.7999482079549,"Moderately Degraded"
"2003003",42.245228,-72.581951,"B0507","7/22/2003","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",110,23,43.4782608695652,10.9090909090909,57.2727272727273,13.0434782608696,17.3913043478261,1.81818181818182,4.54545454545455,5.45454545454545,9,65.9025787965616,79.7766254487435,78.4826684107259,33.8225302350863,45.766590389016,44.4790392527521,NA,NA,NA,NA,348.230032532886,58.0383387554809,"Satisfactory"
"2003005",42.542567,-72.549014,"B0515","7/22/2003","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",105,36,44.4444444444444,6.66666666666667,21.9047619047619,22.2222222222222,38.8888888888889,7.61904761904762,10.4761904761905,25.7142857142857,26,100,81.5494393476045,47.9616306954436,86.6894440885472,77.9727095516569,99.4600738846263,NA,NA,NA,NA,493.633297567879,82.2722162613131,"Exceptional"
"2003009",42.415533,-72.512579,"B0508","7/22/2003","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",105,28,35.7142857142857,6.66666666666667,23.8095238095238,28.5714285714286,42.8571428571429,15.2380952380952,25.7142857142857,33.3333333333333,22,80.2292263610315,65.5307994757536,47.9616306954436,83.8422663534771,100,100,NA,NA,NA,NA,477.563922885706,79.5939871476177,"Exceptional"
"2003013",42.41346,-72.626359,"B0510","7/23/2003","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",100,24,25,5,33,12.5,12.5,1,2,9,12,68.7679083094556,45.8715596330275,35.9712230215827,70.1046337817638,43.859649122807,31.9693094629156,NA,NA,NA,NA,296.544283331552,49.4240472219254,"Moderately Degraded"
"2003015",42.319697,-72.654506,"B0509","7/23/2003","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",101,29,31.0344827586207,7.92079207920792,33.6633663366337,10.3448275862069,17.2413793103448,0,6.93069306930693,7.92079207920792,12,83.0945558739255,56.9440050616893,56.9841156777548,69.1130548032382,36.2976406533575,44.0955992591939,NA,NA,NA,NA,346.528971329159,57.7548285548599,"Satisfactory"
"2003016",42.57218,-71.838652,"B0075","9/3/2003","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",106,15,40,3.77358490566038,63.2075471698113,6.66666666666667,13.3333333333333,1.88679245283019,1.88679245283019,4.71698113207547,3,42.9799426934097,73.394495412844,27.1480928464775,24.9513495219562,23.3918128654971,34.1005967604433,NA,NA,NA,NA,225.966290100628,37.6610483501046,"Moderately Degraded"
"2003017.1",42.561889,-71.768544,"B0076","9/3/2003","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",111,23,21.7391304347826,0,54.0540540540541,17.3913043478261,4.34782608695652,0,14.4144144144144,0.900900900900901,5,65.9025787965616,39.8883127243718,0,38.6337009655395,61.022120518688,11.119759813188,NA,NA,NA,NA,216.566472818349,36.0944121363915,"Moderately Degraded"
"2003018",42.532663,-71.74025,"B0077","9/3/2003","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",108,14,42.8571428571429,0.925925925925926,75,7.14285714285714,7.14285714285714,0,4.62962962962963,0.925925925925926,1,40.1146131805158,78.6369593709043,6.6613375965894,7.32436472346787,25.062656641604,18.2681768359518,NA,NA,NA,NA,176.068108349033,29.3446847248389,"Severely Degraded"
"2003019",42.483957,-71.685797,"B0080","9/3/2003","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",105,14,50,2.85714285714286,80,7.14285714285714,7.14285714285714,0,0,2.85714285714286,3,40.1146131805158,91.743119266055,20.5549845837616,0,25.062656641604,18.2681768359518,NA,NA,NA,NA,195.743550507888,32.623925084648,"Severely Degraded"
"2003021",42.201853,-71.776489,"B0094","9/15/2003","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",103,8,12.5,0,60.1941747572816,0,0,0,34.9514563106796,0,0,22.9226361031519,22.9357798165138,0,29.4556431131815,0,0,NA,NA,NA,NA,75.3140590328472,12.5523431721412,"Severely Degraded"
"2003022",42.026244,-71.581848,"B0090","9/15/2003","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",106,12,50,2.83018867924528,88.6792452830189,0,0,0,0,0,3,34.3839541547278,91.743119266055,20.3610696348582,0,0,0,NA,NA,NA,NA,146.488143055641,24.4146905092735,"Severely Degraded"
"2003023",42.07896,-71.706694,"B0270","9/15/2003","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",90,21,38.0952380952381,10,22.2222222222222,9.52380952380952,19.047619047619,0,1.11111111111111,11.1111111111111,6,60.1719197707736,69.8995194408038,71.9424460431655,86.2149144660355,33.4168755221387,48.7151382292047,NA,NA,NA,NA,370.360813472122,61.7268022453536,"Satisfactory"
"2004002",42.552928,-71.536486,"B0525","7/27/2004","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",110,23,17.3913043478261,2.72727272727273,50,26.0869565217391,4.34782608695652,0,4.54545454545455,2.72727272727273,3,65.9025787965616,31.9106501794974,19.6206671026815,44.6935724962631,91.533180778032,11.119759813188,NA,NA,NA,NA,264.780409166224,44.1300681943706,"Moderately Degraded"
"2004003",42.603947,-71.52792,"B0319","7/29/2004","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",105,15,20,0,26.6666666666667,20,13.3333333333333,0,15.2380952380952,1.9047619047619,4,42.9799426934097,36.697247706422,0,79.5714997508719,70.1754385964912,34.1005967604433,NA,NA,NA,NA,263.524725507638,43.9207875846064,"Moderately Degraded"
"2004004",42.595909,-71.418095,"B0523","7/29/2004","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",98,24,37.5,0,39.7959183673469,20.8333333333333,25,5.10204081632653,3.06122448979592,8.16326530612245,10,68.7679083094556,68.8073394495413,0,59.9463103627101,73.0994152046784,63.9386189258312,NA,NA,NA,NA,334.559592252217,55.7599320420361,"Satisfactory"
"2004005.A",42.653564,-71.442109,"B0522","7/29/2004","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",104,12,33.3333333333333,0,65.3846153846154,33.3333333333333,8.33333333333333,0.961538461538462,17.3076923076923,0.961538461538462,5,34.3839541547278,61.1620795107034,0,21.6971369437737,100,21.3128729752771,NA,NA,NA,NA,238.556043584482,39.7593405974137,"Moderately Degraded"
"2004006",42.628174,-71.347754,"B0521","7/29/2004","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",105,12,25,0,19.047619047619,8.33333333333333,0,0,0.952380952380952,0,2,34.3839541547278,45.8715596330275,0,90.9602106911524,29.2397660818713,0,NA,NA,NA,NA,200.455490560779,33.4092484267965,"Severely Degraded"
"2004007",42.649763,-71.260007,"B0308","7/30/2004","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",96,17,23.5294117647059,0,60.4166666666667,0,11.7647058823529,0,9.375,2.08333333333333,4,48.7106017191977,43.1732325957906,0,29.1230692575984,0,30.08876184745,NA,NA,NA,NA,151.095665420037,25.1826109033395,"Severely Degraded"
"2004008",42.662711,-71.321199,"B0520","7/30/2004","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",100,14,14.2857142857143,0,28,7.14285714285714,0,0,16,0,1,40.1146131805158,26.2123197903014,0,77.5784753363229,25.062656641604,0,NA,NA,NA,NA,168.968064948744,28.161344158124,"Severely Degraded"
"2004009",42.663489,-71.267036,"B0306","7/30/2004","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",101,18,27.7777777777778,0,61.3861386138614,11.1111111111111,16.6666666666667,0,9.9009900990099,10.8910891089109,6,51.5759312320917,50.9683995922528,0,27.6739333126138,38.9863547758285,42.6257459505541,NA,NA,NA,NA,211.830364863341,35.3050608105568,"Moderately Degraded"
"2004010",42.704423,-71.223687,"B0519","8/2/2004","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",103,17,29.4117647058824,0,40.7766990291262,11.7647058823529,5.88235294117647,0,14.5631067961165,0.970873786407767,5,48.7106017191977,53.9665407447383,0,58.4802705095273,41.2796697626419,15.044380923725,NA,NA,NA,NA,217.48146365983,36.2469106099717,"Moderately Degraded"
"2004011",42.777034,-71.128259,"B0518","8/2/2004","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",95,16,37.5,0,66.3157894736842,0,18.75,0,4.21052631578947,5.26315789473684,7,45.8452722063037,68.8073394495413,0,20.3052474234915,0,47.9539641943734,NA,NA,NA,NA,182.91182327371,30.4853038789517,"Severely Degraded"
"2004012",42.685825,-71.221046,"B0517","8/2/2004","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",100,24,16.6666666666667,0,34,16.6666666666667,12.5,5,6,8,8,68.7679083094556,30.5810397553517,0,68.609865470852,58.4795321637427,31.9693094629156,NA,NA,NA,NA,258.407655162318,43.0679425270529,"Moderately Degraded"
"2004013.1",42.856882,-70.929484,"B0516","8/3/2004","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",108,18,22.2222222222222,0,62.962962962963,5.55555555555556,5.55555555555556,0,3.7037037037037,7.40740740740741,2,51.5759312320917,40.7747196738022,0,25.3169462437026,19.4931773879142,14.208581983518,NA,NA,NA,NA,151.369356521029,25.2282260868381,"Severely Degraded"
"2004014.1",42.089283,-72.097401,"B0529","8/24/2004","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",110,29,24.1379310344828,0,44.5454545454545,27.5862068965517,17.2413793103448,16.3636363636364,3.63636363636364,20,15,83.0945558739255,44.2897817146473,0,52.8468541921457,96.7937084089534,44.0955992591939,NA,NA,NA,NA,321.120499448866,53.5200832414776,"Moderately Degraded"
"2004015",42.0391,-72.13195,"B0548","8/24/2004","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",97,18,33.3333333333333,32.9896907216495,37.1134020618557,16.6666666666667,22.2222222222222,1.03092783505155,1.03092783505155,35.0515463917526,10,51.5759312320917,61.1620795107034,100,63.9560507296627,58.4795321637427,56.8343279340722,NA,NA,NA,NA,392.007921570273,65.3346535950454,"Satisfactory"
"2004016",42.033794,-72.157307,"B0539","8/24/2004","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",110,32,34.375,31.8181818181818,25.4545454545455,25,37.5,13.6363636363636,7.27272727272727,53.6363636363636,25,91.6905444126075,63.0733944954128,100,81.3833401277348,87.719298245614,95.9079283887468,NA,NA,NA,NA,519.774505670116,86.6290842783527,"Exceptional"
"2004017",42.060875,-72.16363,"B0530","8/24/2004","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",110,34,38.2352941176471,31.8181818181818,17.2727272727273,23.5294117647059,44.1176470588235,10.9090909090909,12.7272727272727,63.6363636363636,30,97.4212034383954,70.1565029681597,100,93.6132626715586,82.5593395252838,100,NA,NA,NA,NA,543.750308603398,90.6250514338996,"Exceptional"
"2004018",42.122339,-72.198869,"B0547","8/25/2004","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",97,20,35,3.09278350515464,74.2268041237113,10,20,0,4.12371134020619,4.12371134020619,8,57.3065902578797,64.2201834862385,22.250241044278,8.48011341747184,35.0877192982456,51.150895140665,NA,NA,NA,NA,238.495742644779,39.7492904407964,"Moderately Degraded"
"2004019",42.118069,-72.207957,"B0531","8/25/2004","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",108,20,45,13.8888888888889,52.7777777777778,10,30,0.925925925925926,7.40740740740741,18.5185185185185,14,57.3065902578797,82.5688073394495,99.9200639488409,40.5414382992858,35.0877192982456,76.7263427109974,NA,NA,NA,NA,392.150961854699,65.3584936424498,"Satisfactory"
"2004020",42.118789,-72.2177,"B0546","8/25/2004","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",105,26,26.9230769230769,7.61904761904762,45.7142857142857,34.6153846153846,30.7692307692308,2.85714285714286,8.57142857142857,23.8095238095238,17,74.4985673352436,49.4001411432604,54.8132922233642,51.0997224001708,100,78.6936848317922,NA,NA,NA,NA,408.505407933831,68.0842346556385,"Satisfactory"
"2004021",42.085128,-72.046678,"B0532","8/25/2004","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",110,28,35.7142857142857,6.36363636363636,68.1818181818182,25,28.5714285714286,4.54545454545455,3.63636363636364,15.4545454545455,17,80.2292263610315,65.5307994757536,45.7815565729235,17.5159668433211,87.719298245614,73.0727073438071,NA,NA,NA,NA,369.849554842451,61.6415924737418,"Satisfactory"
"2004022",42.067104,-72.062828,"B0533","8/25/2004","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",102,24,41.6666666666667,17.6470588235294,33.3333333333333,20.8333333333333,41.6666666666667,12.7450980392157,9.80392156862745,45.0980392156863,23,68.7679083094556,76.4525993883792,100,69.6063776781265,73.0994152046784,100,NA,NA,NA,NA,487.92630058064,81.3210500967733,"Exceptional"
"2004023",42.153775,-71.878883,"B0543","8/30/2004","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",110,21,38.0952380952381,3.63636363636364,72.7272727272727,9.52380952380952,23.8095238095238,0.909090909090909,2.72727272727273,5.45454545454545,12,60.1719197707736,69.8995194408038,26.160889470242,10.7215654300856,33.4168755221387,60.8939227865059,NA,NA,NA,NA,261.26469242055,43.5441154034249,"Moderately Degraded"
"2004024",42.138764,-71.911802,"B0544","8/30/2004","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",103,12,41.6666666666667,1.94174757281553,82.5242718446602,25,25,0.970873786407767,5.8252427184466,4.85436893203883,9,34.3839541547278,76.4525993883792,13.9694069986729,0,87.719298245614,63.9386189258312,NA,NA,NA,NA,276.463877713225,46.0773129522042,"Moderately Degraded"
"2004025",42.02821,-71.937853,"B0534","8/26/2004","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",110,25,40,2.72727272727273,46.3636363636364,16,40,5.45454545454545,11.8181818181818,25.4545454545455,23,71.6332378223496,73.394495412844,19.6206671026815,50.1290936268515,56.140350877193,100,NA,NA,NA,NA,370.91784484192,61.8196408069866,"Satisfactory"
"2004026",42.073922,-72.005272,"B0535","8/26/2004","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",107,28,32.1428571428571,1.86915887850467,42.0560747663551,17.8571428571429,25,9.34579439252336,7.47663551401869,23.3644859813084,17,80.2292263610315,58.9777195281783,13.4471861762926,56.5679001997681,62.65664160401,63.9386189258312,NA,NA,NA,NA,335.817292795112,55.9695487991853,"Satisfactory"
"2004027",42.093867,-71.916772,"B0536","8/26/2004","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",110,19,42.1052631578947,8.18181818181818,65.4545454545455,15.7894736842105,21.0526315789474,3.63636363636364,1.81818181818182,10.9090909090909,11,54.4412607449857,77.2573635924674,58.8620013080445,21.5926076912624,55.4016620498615,53.8430475164894,NA,NA,NA,NA,321.397942903111,53.5663238171852,"Moderately Degraded"
"2004028",42.061813,-72.014417,"B0537","8/26/2004","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",91,25,32,17.5824175824176,24.1758241758242,20,28,3.2967032967033,2.1978021978022,42.8571428571429,16,71.6332378223496,58.7155963302752,100,83.2947321736559,70.1754385964912,71.6112531969309,NA,NA,NA,NA,455.430258119703,75.9050430199505,"Exceptional"
"2004029",42.069958,-72.030224,"B0538","8/26/2004","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",92,22,36.3636363636364,1.08695652173913,63.0434782608696,13.6363636363636,18.1818181818182,0,8.69565217391304,16.304347826087,10,63.0372492836676,66.7222685571309,7.81983109164842,25.1965945278482,47.8468899521531,46.5008137642409,NA,NA,NA,NA,257.123647176689,42.8539411961149,"Moderately Degraded"
"2004030",42.204192,-71.904709,"B0542","8/27/2004","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",109,28,21.4285714285714,0.917431192660551,45.8715596330275,25,32.1428571428571,0.917431192660551,10.0917431192661,28.4403669724771,17,80.2292263610315,39.3184796854522,6.60022440762986,50.8646343303027,87.719298245614,82.206795761783,NA,NA,NA,NA,346.938658791813,57.8231097986355,"Satisfactory"
"2004031",42.071458,-71.853255,"B0541","8/27/2004","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",93,8,25,0,90.3225806451613,12.5,0,0,1.0752688172043,0,4,22.9226361031519,45.8715596330275,0,0,43.859649122807,0,NA,NA,NA,NA,112.653844858986,18.7756408098311,"Severely Degraded"
"2004033",42.05249,-71.834697,"B0528","8/29/2004","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",110,21,19.047619047619,0,52.7272727272727,19.047619047619,14.2857142857143,0,1.81818181818182,7.27272727272727,8,60.1719197707736,34.9497597204019,0,40.6169316483218,66.8337510442774,36.5363536719035,NA,NA,NA,NA,239.108715855678,39.851452642613,"Moderately Degraded"
"2004034",42.062281,-71.848399,"B0527","8/27/2004","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",95,17,35.2941176470588,3.15789473684211,14.7368421052632,23.5294117647059,41.1764705882353,13.6842105263158,22.1052631578947,32.6315789473684,15,48.7106017191977,64.7598488936859,22.7186671715259,97.4038234599953,82.5593395252838,100,NA,NA,NA,NA,416.152280769689,69.3587134616148,"Satisfactory"
"2004035",42.062144,-71.846692,"B0526","8/27/2004","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",105,17,35.2941176470588,0,11.4285714285714,35.2941176470588,35.2941176470588,5.71428571428571,49.5238095238095,19.047619047619,12,48.7106017191977,64.7598488936859,0,100,100,90.2662855423499,NA,NA,NA,NA,403.736736155234,67.2894560258723,"Satisfactory"
"2004036",42.223099,-71.923006,"B0545","9/3/2004","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",110,19,31.5789473684211,3.63636363636364,65.4545454545455,21.0526315789474,15.7894736842105,3.63636363636364,1.81818181818182,4.54545454545455,8,54.4412607449857,57.9430226943506,26.160889470242,21.5926076912624,73.8688827331487,40.3822856373671,NA,NA,NA,NA,274.388948971356,45.7314914952261,"Moderately Degraded"
"2005053",42.650488,-70.936025,"B0229","7/25/2005","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",103,24,29.1666666666667,0,78.6407766990291,16.6666666666667,4.16666666666667,0,1.94174757281553,0.970873786407767,4,68.7679083094556,53.5168195718654,0,1.88224708665302,58.4795321637427,10.6564364876385,NA,NA,NA,NA,193.302943619355,32.2171572698925,"Severely Degraded"
"2005054",42.487643,-71.262772,"B0550","7/26/2005","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",96,11,9.09090909090909,0,57.2916666666667,18.1818181818182,18.1818181818182,0,0,2.08333333333333,3,31.5186246418338,16.6805671392827,0,33.7942202291978,63.7958532695375,46.5008137642409,NA,NA,NA,NA,192.290079044093,32.0483465073488,"Severely Degraded"
"2005055",42.487231,-71.261478,"B0551","7/26/2005","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",94,17,17.6470588235294,0,73.4042553191489,5.88235294117647,0,0,4.25531914893617,0,3,48.7106017191977,32.379924446843,0,9.70963330471013,20.639834881321,0,NA,NA,NA,NA,111.439994352072,18.573332392012,"Severely Degraded"
"2005056",42.578948,-71.224992,"B0552","7/26/2005","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",98,19,5.26315789473684,0,64.2857142857143,15.7894736842105,5.26315789473684,0,3.06122448979592,4.08163265306122,4,54.4412607449857,9.65717044905843,0,23.3397394832372,55.4016620498615,13.4607618791224,NA,NA,NA,NA,156.300594606265,26.0500991010442,"Severely Degraded"
"2005057",42.601193,-71.19228,"B0553","7/26/2005","RBP kicknet","CENTRALHILLS","MassDEP_2019_Bugs",102,25,44,0.980392156862745,73.5294117647059,12,20,0,7.84313725490196,12.7450980392157,13,71.6332378223496,80.7339449541284,7.05318098462407,9.52255341598523,42.1052631578947,51.150895140665,NA,NA,NA,NA,262.199075475647,43.6998459126078,"Moderately Degraded"
